date,count
2019-07-24,0
2019-07-24,5
2019-07-24,15
2019-07-24,17
2019-07-24,16
2019-07-24,70
2019-07-24,111
2019-07-24,280
2019-07-24,552
2019-07-24,607
2019-07-24,776
2019-07-24,632
2019-07-24,347
2019-07-24,261
2019-07-24,65
2019-07-24,5
2019-07-24,5
2019-07-24,6
2019-07-24,0
2019-07-24,0
2019-07-24,0
2019-07-25,0
2019-07-25,3
2019-07-25,0
2019-07-25,0
2019-07-25,17
2019-07-25,13
2019-07-25,4
2019-07-25,29
2019-07-25,99
2019-07-25,168
2019-07-25,336
2019-07-25,654
2019-07-25,771
2019-07-25,759
2019-07-25,612
2019-07-25,462
2019-07-25,316
2019-07-25,123
2019-07-25,6
2019-07-25,9
2019-07-25,0
2019-07-25,0
2019-07-25,0
2019-07-25,0
2019-07-26,0
2019-07-26,0
2019-07-26,0
2019-07-26,0
2019-07-26,6
2019-07-26,21
2019-07-26,20
2019-07-26,46
2019-07-26,83
2019-07-26,161
2019-07-26,483
2019-07-26,613
2019-07-26,835
2019-07-26,851
2019-07-26,844
2019-07-26,537
2019-07-26,320
2019-07-26,107
2019-07-26,11
2019-07-26,6
2019-07-26,2
2019-07-26,1
2019-07-26,0
2019-07-26,1
2019-07-27,0
2019-07-27,0
2019-07-27,0
2019-07-27,0
2019-07-27,7
2019-07-27,55
2019-07-27,27
2019-07-27,23
2019-07-27,82
2019-07-27,115
2019-07-27,385
2019-07-27,589
2019-07-27,906
2019-07-27,1020
2019-07-27,1098
2019-07-27,654
2019-07-27,452
2019-07-27,120
2019-07-27,14
2019-07-27,1
2019-07-27,0
2019-07-27,1
2019-07-27,1
2019-07-27,1
2019-07-28,0
2019-07-28,0
2019-07-28,0
2019-07-28,0
2019-07-28,5
2019-07-28,28
2019-07-28,31
2019-07-28,31
2019-07-28,188
2019-07-28,785
2019-07-28,1228
2019-07-28,1293
2019-07-28,1125
2019-07-28,1366
2019-07-28,1091
2019-07-28,774
2019-07-28,491
2019-07-28,143
2019-07-28,26
2019-07-28,1
2019-07-28,1
2019-07-28,0
2019-07-28,3
2019-07-28,0
2019-07-29,0
2019-07-29,0
2019-07-29,0
2019-07-29,0
2019-07-29,5
2019-07-29,26
2019-07-29,31
2019-07-29,32
2019-07-29,152
2019-07-29,538
2019-07-29,894
2019-07-29,781
2019-07-29,1075
2019-07-29,964
2019-07-29,840
2019-07-29,417
2019-07-29,306
2019-07-29,127
2019-07-29,10
2019-07-29,3
2019-07-29,1
2019-07-29,1
2019-07-29,0
2019-07-29,0
2019-07-30,0
2019-07-30,0
2019-07-30,0
2019-07-30,0
2019-07-30,5
2019-07-30,17
2019-07-30,7
2019-07-30,30
2019-07-30,60
2019-07-30,224
2019-07-30,329
2019-07-30,602
2019-07-30,727
2019-07-30,673
2019-07-30,481
2019-07-30,296
2019-07-30,252
2019-07-30,105
2019-07-30,19
2019-07-30,1
2019-07-30,1
2019-07-30,0
2019-07-30,0
2019-07-30,0
2019-07-31,0
2019-07-31,0
2019-07-31,0
2019-07-31,0
2019-07-31,3
2019-07-31,33
2019-07-31,22
2019-07-31,22
2019-07-31,119
2019-07-31,177
2019-07-31,351
2019-07-31,650
2019-07-31,635
2019-07-31,707
2019-07-31,472
2019-07-31,295
2019-07-31,214
2019-07-31,75
2019-07-31,21
2019-07-31,2
2019-07-31,1
2019-07-31,1
2019-07-31,0
2019-07-31,0
2019-08-01,1
2019-08-01,0
2019-08-01,0
2019-08-01,0
2019-08-01,14
2019-08-01,288
2019-08-01,126
2019-08-01,261
2019-08-01,253
2019-08-01,297
2019-08-01,566
2019-08-01,661
2019-08-01,600
2019-08-01,662
2019-08-01,430
2019-08-01,321
2019-08-01,254
2019-08-01,96
2019-08-01,13
2019-08-01,0
2019-08-01,7
2019-08-01,0
2019-08-01,0
2019-08-01,0
2019-08-02,1
2019-08-02,0
2019-08-02,0
2019-08-02,0
2019-08-02,6
2019-08-02,24
2019-08-02,10
2019-08-02,28
2019-08-02,78
2019-08-02,214
2019-08-02,572
2019-08-02,715
2019-08-02,790
2019-08-02,1058
2019-08-02,757
2019-08-02,422
2019-08-02,343
2019-08-02,198
2019-08-02,12
2019-08-02,8
2019-08-02,0
2019-08-02,0
2019-08-02,12
2019-08-02,3
2019-08-03,8
2019-08-03,0
2019-08-03,0
2019-08-03,0
2019-08-03,6
2019-08-03,24
2019-08-03,32
2019-08-03,54
2019-08-03,178
2019-08-03,422
2019-08-03,733
2019-08-03,835
2019-08-03,931
2019-08-03,1066
2019-08-03,875
2019-08-03,520
2019-08-03,400
2019-08-03,222
2019-08-03,42
2019-08-03,5
2019-08-03,2
2019-08-03,0
2019-08-03,0
2019-08-03,0
2019-08-04,0
2019-08-04,0
2019-08-04,0
2019-08-04,0
2019-08-04,5
2019-08-04,29
2019-08-04,57
2019-08-04,67
2019-08-04,210
2019-08-04,721
2019-08-04,811
2019-08-04,956
2019-08-04,932
2019-08-04,1072
2019-08-04,871
2019-08-04,530
2019-08-04,357
2019-08-04,219
2019-08-04,29
2019-08-04,0
2019-08-04,1
2019-08-04,0
2019-08-04,0
2019-08-04,0
2019-08-05,1
2019-08-05,0
2019-08-05,0
2019-08-05,0
2019-08-05,5
2019-08-05,26
2019-08-05,26
2019-08-05,68
2019-08-05,118
2019-08-05,251
2019-08-05,752
2019-08-05,847
2019-08-05,966
2019-08-05,966
2019-08-05,840
2019-08-05,606
2019-08-05,417
2019-08-05,186
2019-08-05,26
2019-08-05,2
2019-08-05,5
2019-08-05,0
2019-08-05,0
2019-08-05,0
2019-08-06,0
2019-08-06,0
2019-08-06,0
2019-08-06,0
2019-08-06,2
2019-08-06,28
2019-08-06,21
2019-08-06,32
2019-08-06,86
2019-08-06,164
2019-08-06,454
2019-08-06,718
2019-08-06,822
2019-08-06,882
2019-08-06,808
2019-08-06,447
2019-08-06,250
2019-08-06,111
2019-08-06,15
2019-08-06,7
2019-08-06,0
2019-08-06,1
2019-08-06,0
2019-08-06,0
2019-08-07,0
2019-08-07,0
2019-08-07,0
2019-08-07,1
2019-08-07,8
2019-08-07,15
2019-08-07,15
2019-08-07,61
2019-08-07,97
2019-08-07,188
2019-08-07,593
2019-08-07,696
2019-08-07,788
2019-08-07,771
2019-08-07,719
2019-08-07,398
2019-08-07,259
2019-08-07,155
2019-08-07,29
2019-08-07,7
2019-08-07,1
2019-08-07,1
2019-08-07,0
2019-08-07,0
2019-08-08,0
2019-08-08,0
2019-08-08,0
2019-08-08,0
2019-08-08,4
2019-08-08,23
2019-08-08,6
2019-08-08,37
2019-08-08,79
2019-08-08,206
2019-08-08,543
2019-08-08,705
2019-08-08,959
2019-08-08,886
2019-08-08,674
2019-08-08,532
2019-08-08,426
2019-08-08,218
2019-08-08,26
2019-08-08,46
2019-08-08,7
2019-08-08,2
2019-08-08,0
2019-08-08,1
2019-08-09,0
2019-08-09,0
2019-08-09,0
2019-08-09,0
2019-08-09,8
2019-08-09,16
2019-08-09,41
2019-08-09,91
2019-08-09,144
2019-08-09,270
2019-08-09,833
2019-08-09,815
2019-08-09,988
2019-08-09,1050
2019-08-09,670
2019-08-09,495
2019-08-09,383
2019-08-09,217
2019-08-09,18
2019-08-09,4
2019-08-09,0
2019-08-09,2
2019-08-09,1
2019-08-09,0
2019-08-10,0
2019-08-10,0
2019-08-10,0
2019-08-10,0
2019-08-10,5
2019-08-10,21
2019-08-10,37
2019-08-10,110
2019-08-10,353
2019-08-10,834
2019-08-10,971
2019-08-10,918
2019-08-10,1240
2019-08-10,1364
2019-08-10,1015
2019-08-10,754
2019-08-10,402
2019-08-10,306
2019-08-10,80
2019-08-10,15
2019-08-10,3
2019-08-10,1
2019-08-10,0
2019-08-10,0
2019-08-11,0
2019-08-11,0
2019-08-11,0
2019-08-11,0
2019-08-11,12
2019-08-11,21
2019-08-11,101
2019-08-11,706
2019-08-11,963
2019-08-11,945
2019-08-11,1102
2019-08-11,1230
2019-08-11,1421
2019-08-11,1558
2019-08-11,1471
2019-08-11,1433
2019-08-11,670
2019-08-11,515
2019-08-11,152
2019-08-11,23
2019-08-11,0
2019-08-11,0
2019-08-11,3
2019-08-11,4
2019-08-12,1
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,11
2019-08-12,51
2019-08-12,100
2019-08-12,478
2019-08-12,1121
2019-08-12,1175
2019-08-12,1599
2019-08-12,1484
2019-08-12,1773
2019-08-12,1653
2019-08-12,1704
2019-08-12,1389
2019-08-12,988
2019-08-12,559
2019-08-12,150
2019-08-12,2
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,51
2019-08-13,62
2019-08-13,327
2019-08-13,834
2019-08-13,1113
2019-08-13,1214
2019-08-13,1571
2019-08-13,1861
2019-08-13,1506
2019-08-13,1713
2019-08-13,1185
2019-08-13,687
2019-08-13,503
2019-08-13,96
2019-08-13,12
2019-08-13,1
2019-08-13,0
2019-08-13,2
2019-08-13,0
2019-08-14,0
2019-08-14,1
2019-08-14,0
2019-08-14,0
2019-08-14,1
2019-08-14,27
2019-08-14,13
2019-08-14,109
2019-08-14,274
2019-08-14,761
2019-08-14,1292
2019-08-14,1294
2019-08-14,1506
2019-08-14,1399
2019-08-14,1112
2019-08-14,806
2019-08-14,415
2019-08-14,202
2019-08-14,24
2019-08-14,3
2019-08-14,0
2019-08-14,3
2019-08-14,1
2019-08-14,0
2019-08-15,0
2019-08-15,0
2019-08-15,0
2019-08-15,0
2019-08-15,1
2019-08-15,28
2019-08-15,23
2019-08-15,34
2019-08-15,61
2019-08-15,100
2019-08-15,309
2019-08-15,410
2019-08-15,527
2019-08-15,456
2019-08-15,357
2019-08-15,178
2019-08-15,32
2019-08-15,10
2019-08-15,3
2019-08-15,0
2019-08-15,1
2019-08-15,0
2019-08-15,0
2019-08-15,0
2019-08-16,0
2019-08-16,0
2019-08-16,0
2019-08-16,0
2019-08-16,0
2019-08-16,8
2019-08-16,30
2019-08-16,34
2019-08-16,279
2019-08-16,709
2019-08-16,1296
2019-08-16,1217
2019-08-16,1402
2019-08-16,1300
2019-08-16,1184
2019-08-16,906
2019-08-16,719
2019-08-16,353
2019-08-16,63
2019-08-16,1
2019-08-16,0
2019-08-16,5
2019-08-16,1
2019-08-16,0
2019-08-17,0
2019-08-17,0
2019-08-17,1
2019-08-17,0
2019-08-17,3
2019-08-17,10
2019-08-17,31
2019-08-17,184
2019-08-17,358
2019-08-17,1082
2019-08-17,1160
2019-08-17,1133
2019-08-17,1455
2019-08-17,1284
2019-08-17,1198
2019-08-17,775
2019-08-17,707
2019-08-17,519
2019-08-17,85
2019-08-17,8
2019-08-17,5
2019-08-17,1
2019-08-17,6
2019-08-17,2
2019-08-18,0
2019-08-18,1
2019-08-18,2
2019-08-18,0
2019-08-18,1
2019-08-18,16
2019-08-18,21
2019-08-18,43
2019-08-18,236
2019-08-18,913
2019-08-18,1198
2019-08-18,1180
2019-08-18,1285
2019-08-18,1314
2019-08-18,1271
2019-08-18,876
2019-08-18,671
2019-08-18,311
2019-08-18,34
2019-08-18,0
2019-08-18,0
2019-08-18,1
2019-08-18,0
2019-08-18,0
2019-08-19,0
2019-08-19,0
2019-08-19,0
2019-08-19,0
2019-08-19,4
2019-08-19,20
2019-08-19,5
2019-08-19,14
2019-08-19,110
2019-08-19,222
2019-08-19,759
2019-08-19,984
2019-08-19,998
2019-08-19,1104
2019-08-19,808
2019-08-19,753
2019-08-19,324
2019-08-19,167
2019-08-19,15
2019-08-19,0
2019-08-19,1
2019-08-19,0
2019-08-19,0
2019-08-19,0
2019-08-20,0
2019-08-20,0
2019-08-20,0
2019-08-20,0
2019-08-20,3
2019-08-20,111
2019-08-20,27
2019-08-20,19
2019-08-20,99
2019-08-20,136
2019-08-20,724
2019-08-20,916
2019-08-20,828
2019-08-20,1058
2019-08-20,979
2019-08-20,670
2019-08-20,354
2019-08-20,211
2019-08-20,23
2019-08-20,6
2019-08-20,1
2019-08-20,1
2019-08-20,0
2019-08-20,1
2019-08-21,0
2019-08-21,0
2019-08-21,0
2019-08-21,0
2019-08-21,4
2019-08-21,10
2019-08-21,19
2019-08-21,46
2019-08-21,100
2019-08-21,251
2019-08-21,611
2019-08-21,951
2019-08-21,735
2019-08-21,1240
2019-08-21,958
2019-08-21,774
2019-08-21,482
2019-08-21,184
2019-08-21,63
2019-08-21,9
2019-08-21,1
2019-08-21,0
2019-08-21,2
2019-08-21,1
2019-08-22,0
2019-08-22,1
2019-08-22,1
2019-08-22,0
2019-08-22,1
2019-08-22,26
2019-08-22,26
2019-08-22,28
2019-08-22,121
2019-08-22,205
2019-08-22,494
2019-08-22,821
2019-08-22,1010
2019-08-22,1051
2019-08-22,813
2019-08-22,544
2019-08-22,375
2019-08-22,130
2019-08-22,20
2019-08-22,10
2019-08-22,0
2019-08-22,2
2019-08-22,1
2019-08-22,0
2019-08-23,0
2019-08-23,0
2019-08-23,0
2019-08-23,0
2019-08-23,0
2019-08-23,27
2019-08-23,21
2019-08-23,21
2019-08-23,73
2019-08-23,154
2019-08-23,455
2019-08-23,1145
2019-08-23,1233
2019-08-23,1359
2019-08-23,1181
2019-08-23,691
2019-08-23,471
2019-08-23,195
2019-08-23,15
2019-08-23,1
2019-08-23,0
2019-08-23,0
2019-08-23,0
2019-08-23,4
2019-08-24,0
2019-08-24,0
2019-08-24,0
2019-08-24,0
2019-08-24,0
2019-08-24,16
2019-08-24,14
2019-08-24,76
2019-08-24,153
2019-08-24,630
2019-08-24,788
2019-08-24,1184
2019-08-24,1331
2019-08-24,1322
2019-08-24,1207
2019-08-24,1090
2019-08-24,803
2019-08-24,418
2019-08-24,21
2019-08-24,1
2019-08-24,3
2019-08-24,2
2019-08-24,4
2019-08-24,5
2019-08-25,1
2019-08-25,2
2019-08-25,0
2019-08-25,0
2019-08-25,0
2019-08-25,21
2019-08-25,47
2019-08-25,134
2019-08-25,332
2019-08-25,967
2019-08-25,1085
2019-08-25,1287
2019-08-25,1134
2019-08-25,1141
2019-08-25,1406
2019-08-25,1040
2019-08-25,688
2019-08-25,329
2019-08-25,38
2019-08-25,0
2019-08-25,3
2019-08-25,0
2019-08-25,0
2019-08-25,0
2019-08-26,0
2019-08-26,0
2019-08-26,3
2019-08-26,0
2019-08-26,2
2019-08-26,29
2019-08-26,18
2019-08-26,47
2019-08-26,124
2019-08-26,222
2019-08-26,908
2019-08-26,949
2019-08-26,1060
2019-08-26,1318
2019-08-26,987
2019-08-26,604
2019-08-26,507
2019-08-26,198
2019-08-26,44
2019-08-26,1
2019-08-26,2
2019-08-26,0
2019-08-26,0
2019-08-26,0
2019-08-27,0
2019-08-27,0
2019-08-27,0
2019-08-27,0
2019-08-27,0
2019-08-27,20
2019-08-27,10
2019-08-27,35
2019-08-27,79
2019-08-27,216
2019-08-27,639
2019-08-27,723
2019-08-27,747
2019-08-27,1065
2019-08-27,781
2019-08-27,772
2019-08-27,346
2019-08-27,197
2019-08-27,18
2019-08-27,0
2019-08-27,2
2019-08-27,0
2019-08-27,0
2019-08-27,1
2019-08-28,2
2019-08-28,0
2019-08-28,0
2019-08-28,0
2019-08-28,1
2019-08-28,9
2019-08-28,13
2019-08-28,45
2019-08-28,90
2019-08-28,120
2019-08-28,317
2019-08-28,619
2019-08-28,846
2019-08-28,885
2019-08-28,971
2019-08-28,795
2019-08-28,452
2019-08-28,158
2019-08-28,3
2019-08-28,0
2019-08-28,0
2019-08-28,1
2019-08-28,0
2019-08-28,0
2019-08-29,0
2019-08-29,0
2019-08-29,0
2019-08-29,0
2019-08-29,0
2019-08-29,5
2019-08-29,21
2019-08-29,22
2019-08-29,35
2019-08-29,158
2019-08-29,478
2019-08-29,712
2019-08-29,788
2019-08-29,1048
2019-08-29,951
2019-08-29,449
2019-08-29,307
2019-08-29,76
2019-08-29,9
2019-08-29,11
2019-08-29,4
2019-08-29,3
2019-08-29,1
2019-08-29,2
2019-08-30,1
2019-08-30,0
2019-08-30,0
2019-08-30,0
2019-08-30,0
2019-08-30,5
2019-08-30,8
2019-08-30,30
2019-08-30,80
2019-08-30,100
2019-08-30,197
2019-08-30,604
2019-08-30,661
2019-08-30,1104
2019-08-30,990
2019-08-30,589
2019-08-30,255
2019-08-30,97
2019-08-30,22
2019-08-30,4
2019-08-30,0
2019-08-30,2
2019-08-30,0
2019-08-30,1
2019-08-31,0
2019-08-31,0
2019-08-31,0
2019-08-31,0
2019-08-31,0
2019-08-31,11
2019-08-31,17
2019-08-31,69
2019-08-31,178
2019-08-31,418
2019-08-31,740
2019-08-31,1063
2019-08-31,1128
2019-08-31,1135
2019-08-31,1073
2019-08-31,1056
2019-08-31,565
2019-08-31,219
2019-08-31,31
2019-08-31,1
2019-08-31,1
2019-08-31,1
2019-08-31,1
2019-08-31,1
2019-09-01,0
2019-09-01,0
2019-09-01,1
2019-09-01,4
2019-09-01,13
2019-09-01,481
2019-09-01,779
2019-09-01,703
2019-09-01,570
2019-09-01,987
2019-09-01,1109
2019-09-01,1272
2019-09-01,1329
2019-09-01,1309
2019-09-01,1249
2019-09-01,674
2019-09-01,478
2019-09-01,122
2019-09-01,38
2019-09-01,0
2019-09-01,1
2019-09-01,0
2019-09-01,2
2019-09-01,1
2019-09-02,0
2019-09-02,0
2019-09-02,0
2019-09-02,0
2019-09-02,0
2019-09-02,16
2019-09-02,18
2019-09-02,20
2019-09-02,59
2019-09-02,123
2019-09-02,311
2019-09-02,589
2019-09-02,673
2019-09-02,732
2019-09-02,507
2019-09-02,353
2019-09-02,297
2019-09-02,93
2019-09-02,11
2019-09-02,0
2019-09-02,0
2019-09-02,2
2019-09-02,1
2019-09-02,2
2019-09-03,0
2019-09-03,0
2019-09-03,0
2019-09-03,0
2019-09-03,1
2019-09-03,19
2019-09-03,22
2019-09-03,15
2019-09-03,51
2019-09-03,141
2019-09-03,267
2019-09-03,733
2019-09-03,911
2019-09-03,716
2019-09-03,518
2019-09-03,344
2019-09-03,139
2019-09-03,12
2019-09-03,3
2019-09-03,8
2019-09-03,1
2019-09-03,1
2019-09-03,2
2019-09-04,0
2019-09-04,0
2019-09-04,0
2019-09-04,0
2019-09-04,2
2019-09-04,9
2019-09-04,5
2019-09-04,16
2019-09-04,77
2019-09-04,118
2019-09-04,153
2019-09-04,535
2019-09-04,916
2019-09-04,1016
2019-09-04,742
2019-09-04,567
2019-09-04,414
2019-09-04,98
2019-09-04,23
2019-09-04,0
2019-09-04,0
2019-09-04,0
2019-09-04,0
2019-09-04,0
2019-09-05,0
2019-09-05,0
2019-09-05,0
2019-09-05,0
2019-09-05,0
2019-09-05,9
2019-09-05,14
2019-09-05,44
2019-09-05,33
2019-09-05,83
2019-09-05,144
2019-09-05,293
2019-09-05,584
2019-09-05,826
2019-09-05,791
2019-09-05,624
2019-09-05,333
2019-09-05,106
2019-09-05,12
2019-09-05,11
2019-09-05,0
2019-09-05,0
2019-09-05,2
2019-09-05,0
2019-09-06,0
2019-09-06,0
2019-09-06,0
2019-09-06,0
2019-09-06,1
2019-09-06,15
2019-09-06,14
2019-09-06,15
2019-09-06,52
2019-09-06,145
2019-09-06,310
2019-09-06,496
2019-09-06,689
2019-09-06,853
2019-09-06,558
2019-09-06,498
2019-09-06,336
2019-09-06,157
2019-09-06,12
2019-09-06,0
2019-09-06,1
2019-09-06,6
2019-09-06,1
2019-09-06,0
2019-09-07,0
2019-09-07,0
2019-09-07,0
2019-09-07,0
2019-09-07,1
2019-09-07,37
2019-09-07,11
2019-09-07,29
2019-09-07,84
2019-09-07,286
2019-09-07,802
2019-09-07,872
2019-09-07,1152
2019-09-07,1295
2019-09-07,1173
2019-09-07,877
2019-09-07,560
2019-09-07,222
2019-09-07,12
2019-09-07,4
2019-09-07,0
2019-09-07,0
2019-09-07,1
2019-09-07,0
2019-09-08,0
2019-09-08,0
2019-09-08,1
2019-09-08,0
2019-09-08,0
2019-09-08,14
2019-09-08,17
2019-09-08,51
2019-09-08,154
2019-09-08,434
2019-09-08,888
2019-09-08,1148
2019-09-08,1426
2019-09-08,1371
2019-09-08,1080
2019-09-08,702
2019-09-08,512
2019-09-08,185
2019-09-08,16
2019-09-08,0
2019-09-08,0
2019-09-08,0
2019-09-08,1
2019-09-08,0
2019-09-09,0
2019-09-09,0
2019-09-09,0
2019-09-09,0
2019-09-09,0
2019-09-09,7
2019-09-09,20
2019-09-09,7
2019-09-09,61
2019-09-09,178
2019-09-09,388
2019-09-09,660
2019-09-09,793
2019-09-09,659
2019-09-09,584
2019-09-09,335
2019-09-09,334
2019-09-09,126
2019-09-09,8
2019-09-09,2
2019-09-09,0
2019-09-09,0
2019-09-09,0
2019-09-09,0
2019-09-10,0
2019-09-10,0
2019-09-10,0
2019-09-10,0
2019-09-10,0
2019-09-10,3
2019-09-10,11
2019-09-10,11
2019-09-10,100
2019-09-10,105
2019-09-10,310
2019-09-10,543
2019-09-10,678
2019-09-10,563
2019-09-10,393
2019-09-10,366
2019-09-10,271
2019-09-10,108
2019-09-10,34
2019-09-10,2
2019-09-10,2
2019-09-10,1
2019-09-10,0
2019-09-10,1
2019-09-11,0
2019-09-11,0
2019-09-11,0
2019-09-11,0
2019-09-11,0
2019-09-11,5
2019-09-11,6
2019-09-11,18
2019-09-11,36
2019-09-11,119
2019-09-11,392
2019-09-11,620
2019-09-11,695
2019-09-11,774
2019-09-11,664
2019-09-11,549
2019-09-11,373
2019-09-11,80
2019-09-11,13
2019-09-11,1
2019-09-11,2
2019-09-11,1
2019-09-11,0
2019-09-11,2
2019-09-12,0
2019-09-12,0
2019-09-12,0
2019-09-12,0
2019-09-12,1
2019-09-12,6
2019-09-12,11
2019-09-12,16
2019-09-12,32
2019-09-12,115
2019-09-12,370
2019-09-12,503
2019-09-12,746
2019-09-12,895
2019-09-12,780
2019-09-12,397
2019-09-12,359
2019-09-12,133
2019-09-12,6
2019-09-12,5
2019-09-12,3
2019-09-12,1
2019-09-12,1
2019-09-12,0
2019-09-13,1
2019-09-13,0
2019-09-13,0
2019-09-13,0
2019-09-13,0
2019-09-13,12
2019-09-13,23
2019-09-13,27
2019-09-13,68
2019-09-13,122
2019-09-13,288
2019-09-13,741
2019-09-13,752
2019-09-13,833
2019-09-13,821
2019-09-13,569
2019-09-13,329
2019-09-13,128
2019-09-13,17
2019-09-13,5
2019-09-13,3
2019-09-13,0
2019-09-13,0
2019-09-13,0
2019-09-14,0
2019-09-14,0
2019-09-14,0
2019-09-14,0
2019-09-14,1
2019-09-14,24
2019-09-14,14
2019-09-14,57
2019-09-14,209
2019-09-14,655
2019-09-14,800
2019-09-14,1130
2019-09-14,1409
2019-09-14,1508
2019-09-14,1363
2019-09-14,1385
2019-09-14,564
2019-09-14,391
2019-09-14,84
2019-09-14,7
2019-09-14,1
2019-09-14,3
2019-09-14,1
2019-09-14,1
2019-09-15,0
2019-09-15,0
2019-09-15,0
2019-09-15,0
2019-09-15,2
2019-09-15,29
2019-09-15,76
2019-09-15,389
2019-09-15,779
2019-09-15,912
2019-09-15,1495
2019-09-15,1574
2019-09-15,1805
2019-09-15,1804
2019-09-15,1708
2019-09-15,1275
2019-09-15,1277
2019-09-15,582
2019-09-15,54
2019-09-15,5
2019-09-15,0
2019-09-15,0
2019-09-15,0
2019-09-15,0
2019-09-16,0
2019-09-16,0
2019-09-16,0
2019-09-16,0
2019-09-16,0
2019-09-16,28
2019-09-16,47
2019-09-16,78
2019-09-16,346
2019-09-16,838
2019-09-16,1246
2019-09-16,1361
2019-09-16,1485
2019-09-16,1315
2019-09-16,1139
2019-09-16,724
2019-09-16,511
2019-09-16,221
2019-09-16,15
2019-09-16,2
2019-09-16,0
2019-09-16,0
2019-09-16,1
2019-09-16,0
2019-09-17,0
2019-09-17,0
2019-09-17,0
2019-09-17,0
2019-09-17,0
2019-09-17,13
2019-09-17,30
2019-09-17,16
2019-09-17,69
2019-09-17,179
2019-09-17,428
2019-09-17,790
2019-09-17,988
2019-09-17,1031
2019-09-17,967
2019-09-17,662
2019-09-17,404
2019-09-17,89
2019-09-17,5
2019-09-17,0
2019-09-17,0
2019-09-17,1
2019-09-17,2
2019-09-17,0
2019-09-18,0
2019-09-18,0
2019-09-18,0
2019-09-18,0
2019-09-18,0
2019-09-18,8
2019-09-18,23
2019-09-18,18
2019-09-18,70
2019-09-18,105
2019-09-18,316
2019-09-18,494
2019-09-18,918
2019-09-18,968
2019-09-18,1078
2019-09-18,745
2019-09-18,354
2019-09-18,78
2019-09-18,5
2019-09-18,5
2019-09-18,0
2019-09-18,0
2019-09-18,0
2019-09-18,0
2019-09-19,0
2019-09-19,0
2019-09-19,0
2019-09-19,0
2019-09-19,1
2019-09-19,15
2019-09-19,20
2019-09-19,11
2019-09-19,75
2019-09-19,220
2019-09-19,390
2019-09-19,493
2019-09-19,754
2019-09-19,690
2019-09-19,477
2019-09-19,539
2019-09-19,297
2019-09-19,80
2019-09-19,8
2019-09-19,0
2019-09-19,1
2019-09-19,2
2019-09-19,0
2019-09-19,0
2019-09-20,0
2019-09-20,0
2019-09-20,1
2019-09-20,0
2019-09-20,0
2019-09-20,9
2019-09-20,13
2019-09-20,24
2019-09-20,72
2019-09-20,156
2019-09-20,470
2019-09-20,702
2019-09-20,854
2019-09-20,1211
2019-09-20,1049
2019-09-20,577
2019-09-20,352
2019-09-20,106
2019-09-20,8
2019-09-20,0
2019-09-20,3
2019-09-20,0
2019-09-20,1
2019-09-20,2
2019-09-21,0
2019-09-21,1
2019-09-21,0
2019-09-21,0
2019-09-21,0
2019-09-21,12
2019-09-21,31
2019-09-21,35
2019-09-21,124
2019-09-21,224
2019-09-21,502
2019-09-21,809
2019-09-21,975
2019-09-21,1233
2019-09-21,1348
2019-09-21,1202
2019-09-21,671
2019-09-21,277
2019-09-21,10
2019-09-21,1
2019-09-21,0
2019-09-21,0
2019-09-21,0
2019-09-21,0
2019-09-22,0
2019-09-22,0
2019-09-22,0
2019-09-22,0
2019-09-22,2
2019-09-22,9
2019-09-22,20
2019-09-22,29
2019-09-22,358
2019-09-22,619
2019-09-22,862
2019-09-22,1552
2019-09-22,2040
2019-09-22,1717
2019-09-22,1555
2019-09-22,1599
2019-09-22,791
2019-09-22,251
2019-09-22,3
2019-09-22,0
2019-09-22,0
2019-09-22,1
2019-09-22,0
2019-09-22,0
2019-09-23,3
2019-09-23,0
2019-09-23,0
2019-09-23,0
2019-09-23,0
2019-09-23,45
2019-09-23,55
2019-09-23,27
2019-09-23,126
2019-09-23,351
2019-09-23,1004
2019-09-23,1283
2019-09-23,1734
2019-09-23,1704
2019-09-23,1319
2019-09-23,1062
2019-09-23,574
2019-09-23,220
2019-09-23,15
2019-09-23,1
2019-09-23,3
2019-09-23,0
2019-09-23,0
2019-09-23,0
2019-09-24,0
2019-09-24,1
2019-09-24,0
2019-09-24,0
2019-09-24,0
2019-09-24,15
2019-09-24,22
2019-09-24,27
2019-09-24,58
2019-09-24,215
2019-09-24,296
2019-09-24,636
2019-09-24,886
2019-09-24,949
2019-09-24,931
2019-09-24,630
2019-09-24,340
2019-09-24,136
2019-09-24,7
2019-09-24,1
2019-09-24,0
2019-09-24,2
2019-09-24,4
2019-09-24,6
2019-09-25,2
2019-09-25,0
2019-09-25,0
2019-09-25,0
2019-09-25,0
2019-09-25,25
2019-09-25,25
2019-09-25,27
2019-09-25,53
2019-09-25,158
2019-09-25,529
2019-09-25,557
2019-09-25,952
2019-09-25,958
2019-09-25,461
2019-09-25,395
2019-09-25,233
2019-09-25,88
2019-09-25,5
2019-09-25,2
2019-09-25,0
2019-09-25,0
2019-09-25,2
2019-09-25,0
2019-09-26,0
2019-09-26,1
2019-09-26,0
2019-09-26,0
2019-09-26,0
2019-09-26,22
2019-09-26,11
2019-09-26,17
